twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
1.361992519983186e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,Turk_Voices,Nairobi,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",23.4,5205,#MamaMbogaMoment,5205,3754,22000,3140
1.473359481484583e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Coast,individual,Michael78046798,Kilifi,prefer not to say,#mamambogamoment,0.0,23,#MamaMbogaMoment,23,111,99,0
1.4112189310928036e+18,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Nairobi,individual,leftie_1,Nairobi,prefer not to say,"#mamambogamoment, #gachagua",17.0,4067,"Paybill, Buy Airtime, #MamaMbogaMoment",4067,2483,32073,2568
1.2153506929589166e+18,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Nairobi,individual,EmmathequeenB,Nairobi,female,"#mamambogamoment, #gachagua",44.6,42692,"Paybill, Buy Airtime, #MamaMbogaMoment",42692,2056,50225,10890
1.2070250060284355e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Rift Valley,individual,f3cci,Unknown,prefer not to say,#mamambogamoment,3.7,2296,"Paybill, Buy Airtime, #MamaMbogaMoment",2296,1519,18780,1426
1215094620.0,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Rift Valley,individual,Kenbrianbosco,Kericho,prefer not to say,"#hustlernation, #mamambogamoment",0.0,191,#MamaMbogaMoment,191,998,5421,0
1.2153506929589166e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,EmmathequeenB,Nairobi,female,"#mirema, #bwaffair, #mamambogamoment",44.6,42692,#MamaMbogaMoment,42692,2056,50191,10890
404875248.0,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,bradleyalusa,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",0.0,265,#MamaMbogaMoment,265,743,16787,0
4353714016.0,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,EvanoLegend1,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",0.0,195,#MamaMbogaMoment,195,361,17374,0
1.4112189310928036e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,leftie_1,Nairobi,prefer not to say,#mamambogamoment,17.0,4067,"Paybill, Buy Airtime, #MamaMbogaMoment",4067,2481,32056,2568
1.3030473093417247e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,BLUstarisme,Nairobi,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",30.3,8575,#MamaMbogaMoment,8575,6738,66012,4473
1215094620.0,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Rift Valley,individual,Kenbrianbosco,Kericho,prefer not to say,"#mamambogamoment, #bottomup",0.0,191,#MamaMbogaMoment,191,998,5417,0
1.316464854543278e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,Sousey_,Nairobi,prefer not to say,#mamambogamoment,36.0,13658,"Paybill, Buy Airtime, #MamaMbogaMoment",13658,727,23141,5959
1.2070250060284355e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Rift Valley,individual,f3cci,Unknown,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",3.7,2295,#MamaMbogaMoment,2295,1519,18706,1425
1.3030473093417247e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,BLUstarisme,Nairobi,prefer not to say,#mamambogamoment,30.3,8575,"Paybill, Buy Airtime, #MamaMbogaMoment",8575,6738,65998,4473
223363269.0,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,opijah,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",2.9,2129,#MamaMbogaMoment,2129,1513,19166,1292
988307100.0,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Nairobi,individual,AntonyMuhuma,Nairobi,male,"#mamambogamoment, #bottomup",0.0,890,#MamaMbogaMoment,890,1206,10851,0
1.419411996022354e+18,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Nairobi,individual,Wangari_Gakuo,Nairobi,prefer not to say,"#mamambogamoment, #bottomup",0.0,9,#MamaMbogaMoment,9,315,208,0
1.3896634207446016e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,adipojr51,Nairobi,prefer not to say,#mamambogamoment,1.8,1944,"Paybill, Buy Airtime, #MamaMbogaMoment",1944,1098,13748,1137
8.861503482090496e+17,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Coast,individual,msobrown22,Mombasa,prefer not to say,"#mamambogamoment, #gachagua",35.1,12502,"Paybill, Buy Airtime, #MamaMbogaMoment",12502,977,163930,5656
1.25174168783727e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Nairobi,individual,MohBert1,Nairobi,prefer not to say,#mamambogamoment,0.0,10,#MamaMbogaMoment,10,35,74,0
1.256285259987067e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Rift Valley,individual,MureithiNicky,Nakuru,female,#mamambogamoment,0.0,631,#MamaMbogaMoment,631,1412,2741,0
1.3896634207446016e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,adipojr51,Nairobi,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",1.8,1944,#MamaMbogaMoment,1944,1098,13736,1137
3300039237.0,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Nairobi,individual,TheEvansOmondi,Nairobi,prefer not to say,#mamambogamoment,0.0,54,#MamaMbogaMoment,54,91,962,0
9.653201360382484e+17,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,johnikahu,Nairobi,male,"#mirema, #bwaffair, #mamambogamoment",26.7,6352,#MamaMbogaMoment,6352,5610,10065,3642
1.3952934936779407e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,pato_jush,Nairobi,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",29.4,7839,#MamaMbogaMoment,7839,976,91368,4215
1.4372860482713805e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,Afraha_icon,Nairobi,prefer not to say,#mamambogamoment,31.9,10211,"Paybill, Buy Airtime, #MamaMbogaMoment",10211,920,39313,5000
1.4218123101050143e+18,"RT @ShikoEssie2 People change, you can only lent a kikuyu but you can't buy them. #MamaMbogaMoment\nDp Ruto Gachagua Martha Karua https://t.co/GzTtS7SgCE","RT @ShikoEssie2 People change, you can only lent a kikuyu but you can't buy them. #MamaMbogaMoment Dp Ruto Gachagua Martha Karua https://t.co/GzTtS7SgCE",neutral,Nairobi,individual,EngMatheka,Nairobi,male,#mamambogamoment,0.0,1468,#MamaMbogaMoment,1468,1794,4795,687
9.653201360382484e+17,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Nairobi,individual,johnikahu,Nairobi,male,"#mamambogamoment, #gachagua",26.7,6352,"Paybill, Buy Airtime, #MamaMbogaMoment",6352,5610,10027,3642
1.4826450830401454e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Rift Valley,individual,la_greatke,Nakuru,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",0.0,990,#MamaMbogaMoment,990,284,15557,131
1.4538331646700872e+18,"RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇\n📌Mpesa menu\n📌Paybill (555443)\n📌 Account no. (phone number)\n#MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89","RT @SKELEH_THE_GOON @F_M_Networks enables you to buy airtime across all networks using mpesa and get a 20% bonus simply go to 👇 📌Mpesa menu 📌Paybill (555443) 📌 Account no. (phone number) #MamaMbogaMoment Nairobi,pishori,Basmati #Gachagua Mutain,Saliba,Homabay https://t.co/4QoFO6Hy89",neutral,Nyanza,individual,TabithaBrendah,Kisumu,female,"#mamambogamoment, #gachagua",3.0,2155,"Paybill, Buy Airtime, #MamaMbogaMoment",2155,460,11023,1314
1.4538331646700872e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nyanza,individual,TabithaBrendah,Kisumu,female,"#mirema, #bwaffair, #mamambogamoment",3.0,2155,#MamaMbogaMoment,2155,460,10998,1314
8.861503482090496e+17,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Coast,individual,msobrown22,Mombasa,prefer not to say,#mamambogamoment,35.1,12500,"Paybill, Buy Airtime, #MamaMbogaMoment",12500,977,163895,5656
1.3952934936779407e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,pato_jush,Nairobi,prefer not to say,#mamambogamoment,29.4,7840,"Paybill, Buy Airtime, #MamaMbogaMoment",7840,976,91333,4215
1.457649038027858e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,allanomondi391,Nairobi,prefer not to say,#mamambogamoment,0.0,1594,"Paybill, Buy Airtime, #MamaMbogaMoment",1594,2178,14770,814
1.2153506929589166e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Nairobi,individual,EmmathequeenB,Nairobi,female,#mamambogamoment,44.6,42690,"Paybill, Buy Airtime, #MamaMbogaMoment",42690,2056,50160,10890
1.3381854028055798e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Rift Valley,individual,Dinohoe4ke,Nanyuki,prefer not to say,#mamambogamoment,0.0,1436,"Paybill, Buy Airtime, #MamaMbogaMoment",1436,606,8501,654
1.460713887263826e+18,"RT @claraclaritah2 Happiness is a one hour relaxing massage.\nAt only 3500/- get relaxed, refreshed, rejuvenated and recharged. \n#Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf","RT @claraclaritah2 Happiness is a one hour relaxing massage. At only 3500/- get relaxed, refreshed, rejuvenated and recharged. #Mirema #BWAffair #mamambogamoment https://t.co/UY0Gos4LOf",positive,Nairobi,individual,tembeakenyaa,Nairobi,prefer not to say,"#mirema, #bwaffair, #mamambogamoment",3.1,2169,#MamaMbogaMoment,2169,799,16932,1325
1.4902740062383882e+18,RT @gitaujosephbm Hey guys letsellthisland\nLocated in njiru hurlingham area with ready title deed\nSize 100by120ft \nAsking price 8.5m slightly negotiable if interested call\n0722292234 Owner \n#Havi \n#Dpruto\n#PolycarpIgathe \n#Mirema\n#At16\n#Mamambogamoment \n#Waiyakiway \n#Oscarsudi\n#Ikokazike\n#Basmati https://t.co/SFhaSYVela,RT @gitaujosephbm Hey guys letsellthisland Located in njiru hurlingham area with ready title deed Size 100by120ft Asking price 8.5m slightly negotiable if interested call 0722292234 Owner #Havi #Dpruto #PolycarpIgathe #Mirema #At16 #Mamambogamoment #Waiyakiway #Oscarsudi #Ikokazike #Basmati https://t.co/SFhaSYVela,neutral,Rift Valley,individual,KiongoziGk,Eldoret,prefer not to say,"#havi, #dpruto, #polycarpigathe, #mirema, #at16, #mamambogamoment, #waiyakiway, #oscarsudi, #ikokazike, #basmati",0.0,435,#MamaMbogaMoment,435,416,3684,0
1.4826450830401454e+18,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥\n\n🔵Go to Lipa na Mpesa and select paybill\n🔵Enter 555443 as business number\n🔵Acc number is your phone number\n\nBabu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,RT @lamar__eric Conveniently buy airtime to all networks even with Fuliza using @F_M_Networks 🔥 🔵Go to Lipa na Mpesa and select paybill 🔵Enter 555443 as business number 🔵Acc number is your phone number Babu Owino #MamaMbogaMoment At 16 Mirema Polycarp Igathe https://t.co/KzLNN128vx,neutral,Rift Valley,individual,la_greatke,Nakuru,prefer not to say,#mamambogamoment,0.0,988,"Paybill, Buy Airtime, #MamaMbogaMoment",988,284,15526,128
