twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,mentioned_authors,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
1.39E+18,"RT @westsevenn Ordinary Kenyans should be uplifted,,,not just used as a bridge,,,and that's what Ruto has seen,,it's time for change\nHustlers Moment\n#MamaMbogaMoment https://t.co/24HLJJ8gXd","RT @westsevenn Ordinary Kenyans should be uplifted,,,not just used as a bridge,,,and that's what Ruto has seen,,it's time for change Hustlers Moment #MamaMbogaMoment https://t.co/24HLJJ8gXd",neutral,Nairobi,individual,Jonngc,Nairobi,unknown,#mamambogamoment,0,298,,#MamaMbogaMoment,298,273,3147,0
1.39E+18,"RT @westsevenn A leader that knows focus is not just to the big companies,,,, the small scale businesses also needs support\nHustlers Moment\n#MamaMbogaMoment https://t.co/hkeOYyk0u8","RT @westsevenn A leader that knows focus is not just to the big companies,,,, the small scale businesses also needs support Hustlers Moment #MamaMbogaMoment https://t.co/hkeOYyk0u8",neutral,Nairobi,individual,Jonngc,Nairobi,unknown,#mamambogamoment,0,299,,#MamaMbogaMoment,299,273,3146,0
9.75E+17,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Eastern Kenya,individual,kirimifrank8,Meru,unknown,"#hustlernation, #mamambogamoment, #newsgang",3.4,2236,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,2236,4171,15514,1379
7.86E+17,"We know what we have been through and it's time we discuss all these challenges,we can't continue to suffer yet we have leaders who can bring  better changes\n#MamaMbogaMoment\nHustlers Moment https://t.co/A8tCH2YjcL","We know what we have been through and it's time we discuss all these challenges,we can't continue to suffer yet we have leaders who can bring better changes #MamaMbogaMoment Hustlers Moment https://t.co/A8tCH2YjcL",neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,45.1,38775,,#MamaMbogaMoment,16365,8336,32108,9228
7.86E+17,"The economy hasn't been so good for Mama mboga and am sure it has been so challenging during the pandemic ,as for me I would want to see a leader who is ready to transform everything be voted for \n#MamaMbogaMoment\nHustlers Moment https://t.co/szfyZtcxBQ","The economy hasn't been so good for Mama mboga and am sure it has been so challenging during the pandemic ,as for me I would want to see a leader who is ready to transform everything be voted for #MamaMbogaMoment Hustlers Moment https://t.co/szfyZtcxBQ",neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,74.7,346978,,#MamaMbogaMoment,16365,8336,32106,46982
267404703,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Coast,individual,MweleWycliffe,Mombasa,unknown,#mamambogamoment,0,338,,#MamaMbogaMoment,338,493,3464,0
7.96E+17,"RT @westsevenn A leader that knows focus is not just to the big companies,,,, the small scale businesses also needs support\nHustlers Moment\n#MamaMbogaMoment https://t.co/hkeOYyk0u8","RT @westsevenn A leader that knows focus is not just to the big companies,,,, the small scale businesses also needs support Hustlers Moment #MamaMbogaMoment https://t.co/hkeOYyk0u8",neutral,Nairobi,individual,djtosh31,Nairobi,unknown,#mamambogamoment,0,759,,#MamaMbogaMoment,759,1901,2006,0
9.79E+17,"The 5th pale locals, this time it's hustlers moment. #MamaMbogaMoment https://t.co/QtxXU2Zt8y","The 5th pale locals, this time it's hustlers moment. #MamaMbogaMoment https://t.co/QtxXU2Zt8y",neutral,Rift Valley,individual,_KibetClinton,Nakuru,unknown,#mamambogamoment,62.1,167170,,#MamaMbogaMoment,9818,6428,22500,15868
1.09E+18,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nairobi,individual,MlinziVinnie,Nairobi,male,#mamambogamoment,0,411,,#MamaMbogaMoment,411,246,5316,0
2267336859,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,NgeiywoMartin,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,418,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,418,473,19020,0
9.58E+17,RT @Levis_254 The rights of the bodaboda will be upheld under Mr William Ruto government \n#MamaMbogaMoment\nHustlers Moment https://t.co/kuW0aZFP4S,RT @Levis_254 The rights of the bodaboda will be upheld under Mr William Ruto government #MamaMbogaMoment Hustlers Moment https://t.co/kuW0aZFP4S,neutral,Nairobi,individual,veak_arts,Nairobi,male,#mamambogamoment,6.4,3092,@levis_254,#MamaMbogaMoment,3092,751,56843,1990
2560070297,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nyanza,individual,BobOtienoOwino,Kisumu,male,#mamambogamoment,0,885,,#MamaMbogaMoment,885,5001,37576,0
7.86E+17,The hustler nation has promised to deliver the best for this country and accomplish what was left behind\n#MamaMbogaMoment\nHustlers Moment https://t.co/BoxX7pwd5Q,The hustler nation has promised to deliver the best for this country and accomplish what was left behind #MamaMbogaMoment Hustlers Moment https://t.co/BoxX7pwd5Q,positive,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,66,293380,,#MamaMbogaMoment,16364,8336,32104,20164
7.56E+17,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,kemboikips04,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,375,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,375,837,7331,0
235594860,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nairobi,individual,kuriazach,Nairobi,unknown,#mamambogamoment,0,75,,#MamaMbogaMoment,75,100,243,0
911093941,@qosmow Kenya is ripe for KK leadership.\n#MamaMbogaMoment \nHustlers Moment https://t.co/4H7vsWzZcv,@qosmow Kenya is ripe for KK leadership. #MamaMbogaMoment Hustlers Moment https://t.co/4H7vsWzZcv,neutral,Nairobi,individual,Kyule254,Nairobi,male,#mamambogamoment,40.3,24289,@qosmow,#MamaMbogaMoment,24289,21596,37772,8190
911093941,It's time to ensure development oriented leadership.\n#MamaMbogaMoment \nHustlers Moment https://t.co/4H7vsWzZcv,It's time to ensure development oriented leadership. #MamaMbogaMoment Hustlers Moment https://t.co/4H7vsWzZcv,neutral,Nairobi,individual,Kyule254,Nairobi,male,#mamambogamoment,40.3,24289,,#MamaMbogaMoment,24289,21596,37770,8190
2745170855,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,Kastone_Paul,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",30.5,8738,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,8738,1697,280173,4528
1611278491,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nairobi,individual,HonAbdik,Nairobi,unknown,#mamambogamoment,46.1,51459,,#MamaMbogaMoment,51459,1061,2435,11917
1.09E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,MlinziVinnie,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",0,411,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,411,246,5306,0
3316904407,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Nairobi,individual,vinnieomegah,Nairobi,unknown,"#hustlernation, #mamambogamoment",0,109,"@nationafrica, @williamsruto, @railaodinga, @dci_kenya",#MamaMbogaMoment,109,121,145,0
102619105,@tim_kasimolo #UtheriWaMathioya\n#MamaMbogaMoment. \n\nTransformative leadership under @DrMugoGichuki will spur Mathioya to a better place. \n\nLet's support him under #HustlerNation and KIA coalition. https://t.co/XdNqQWts4e,@tim_kasimolo #UtheriWaMathioya #MamaMbogaMoment. Transformative leadership under @DrMugoGichuki will spur Mathioya to a better place. Let's support him under #HustlerNation and KIA coalition. https://t.co/XdNqQWts4e,neutral,Nairobi,individual,nichomaingi,Nairobi,unknown,"#utheriwamathioya, #mamambogamoment, #hustlernation",42.4,32527,@drmugogichuki,#MamaMbogaMoment,32527,7079,86839,9518
7.86E+17,@BKhaniri We all need to know if this is going to be our savior and what we have been waiting for \n#MamaMbogaMoment\nHustlers Moment https://t.co/B8pe43FPHF,@BKhaniri We all need to know if this is going to be our savior and what we have been waiting for #MamaMbogaMoment Hustlers Moment https://t.co/B8pe43FPHF,neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,45.5,40651,,#MamaMbogaMoment,16363,8336,32100,9301
1.52E+18,RT @Levis_254 The humble man Mr hustler he's the Leader that Kenyans need now \n#MamaMbogaMoment\nHustlers Moment https://t.co/dhl6FtiwKv,RT @Levis_254 The humble man Mr hustler he's the Leader that Kenyans need now #MamaMbogaMoment Hustlers Moment https://t.co/dhl6FtiwKv,positive,Nairobi,individual,Bonniekaf,Nairobi,unknown,#mamambogamoment,0,356,@levis_254,#MamaMbogaMoment,356,850,4361,0
1.26E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,elsonTys1,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,618,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,618,1540,2570,0
8.64E+17,"RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up.\n#MamaMbogaMoment https://t.co/E9nCTcFiEt","RT @UDAKenya Kenya Kwanza, in consultation with hustlers in Bottom-Up Economic Forums, has put on the table well thought out policies and programmes to grow the economy from the bottom going up. #MamaMbogaMoment https://t.co/E9nCTcFiEt",neutral,Nairobi,individual,EliasKabere,Nairobi,unknown,#mamambogamoment,0,301,,#MamaMbogaMoment,301,480,9400,0
7.86E+17,The commons Mwananchi has suffered in this country and this time we all need to see if the Leaders we are going to vote for will bring a change\n#MamaMbogaMoment\nHustlers Moment https://t.co/9oLonk75mN,The commons Mwananchi has suffered in this country and this time we all need to see if the Leaders we are going to vote for will bring a change #MamaMbogaMoment Hustlers Moment https://t.co/9oLonk75mN,neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,59.3,164839,,#MamaMbogaMoment,16363,8336,32099,11891
1.13E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,DaddyMsoo,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,255,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,255,832,1645,0
1.52E+18,"RT @westsevenn Youths will be supported through his government,,,their small businesses will get to flow well\n#MamaMbogaMoment https://t.co/uM9zfSxNVb","RT @westsevenn Youths will be supported through his government,,,their small businesses will get to flow well #MamaMbogaMoment https://t.co/uM9zfSxNVb",neutral,Nairobi,individual,Bonniekaf,Nairobi,unknown,#mamambogamoment,0,355,@westsevenn,#MamaMbogaMoment,355,849,4350,0
267404703,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Coast,individual,MweleWycliffe,Mombasa,unknown,"#hustlernation, #mamambogamoment",0,337,"@nationafrica, @williamsruto, @railaodinga, @dci_kenya",#MamaMbogaMoment,337,493,3459,0
1.50E+18,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Rift Valley,individual,ombatikevin300,Eldoret,unknown,"#hustlernation, #mamambogamoment",0,126,"@nationafrica, @williamsruto, @railaodinga, @dci_kenya",#MamaMbogaMoment,126,511,76,0
7.86E+17,What do you think for #MamaMbogaMoment\nHustlers Moment and the plans they have for this country? https://t.co/bSlQp5tMHa,What do you think for #MamaMbogaMoment Hustlers Moment and the plans they have for this country? https://t.co/bSlQp5tMHa,neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,45.5,40651,,#MamaMbogaMoment,16363,8336,32097,9301
1.39E+18,"RT @westsevenn We have empowered the ones at the top for long,,,it's high time we get to see what will happen when we empower the hustlers\nHustlers Moment\n#MamaMbogaMoment https://t.co/YX32OpKtSs","RT @westsevenn We have empowered the ones at the top for long,,,it's high time we get to see what will happen when we empower the hustlers Hustlers Moment #MamaMbogaMoment https://t.co/YX32OpKtSs",positive,Nairobi,individual,Jonngc,Nairobi,unknown,#mamambogamoment,0,299,,#MamaMbogaMoment,299,273,3145,0
1.39E+18,"RT @westsevenn Supporting mama mboga will not only help her,,,,but also the agricultural sector in our country\nHustlers Moment\n#MamaMbogaMoment https://t.co/PMHdfLpHyG","RT @westsevenn Supporting mama mboga will not only help her,,,,but also the agricultural sector in our country Hustlers Moment #MamaMbogaMoment https://t.co/PMHdfLpHyG",neutral,Nairobi,individual,Jonngc,Nairobi,unknown,#mamambogamoment,0,299,,#MamaMbogaMoment,299,273,3144,0
460178620,"RT @HNTVke In the Hustler Nation the makanga, wheelbarrow, mkokoteni, mama mboga & bodaboda guys are at the centre of our CONVERSATION. \n#MamaMbogaMoment Hustler Moment https://t.co/kIA1STIyTF","RT @HNTVke In the Hustler Nation the makanga, wheelbarrow, mkokoteni, mama mboga & bodaboda guys are at the centre of our CONVERSATION.  #MamaMbogaMoment Hustler Moment https://t.co/kIA1STIyTF",neutral,Nairobi,organisational,GunnerAfrican,Nairobi,,#mamambogamoment,7.1,3377,,#MamaMbogaMoment,3377,473,85118,2169
962838792,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,BarmasaBarmasa,Nairobi,unknown,"#hustlernation, #mamambogamoment, #newsgang",4.5,2466,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,2466,2809,2922,1556
1.09E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,WilliamsRutoFan,Nairobi,male,"#hustlernation, #mamambogamoment, #newsgang",0,869,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,869,2769,6689,0
911093941,RT @SelinaTeyie Farmers have suffered for the longest time and it's now time we make the economy comfortable for everyone\n#MamaMbogaMoment\nHustlers Moment https://t.co/Cai25BXPU6,RT @SelinaTeyie Farmers have suffered for the longest time and it's now time we make the economy comfortable for everyone #MamaMbogaMoment Hustlers Moment https://t.co/Cai25BXPU6,positive,Nairobi,individual,Kyule254,Nairobi,male,#mamambogamoment,40.3,24289,,#MamaMbogaMoment,24289,21595,37748,8190
1.04E+18,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Coast,individual,MakokhaDr,Mombasa,unknown,"#hustlernation, #mamambogamoment",0,1304,"@nationafrica, @williamsruto, @railaodinga, @dci_kenya",#MamaMbogaMoment,1304,4999,70455,511
7.86E+17,We all know that the best we can have in this country is good leadership nothing more \n#MamaMbogaMoment\nHustlers Moment https://t.co/9NjD4MpYnj,We all know that the best we can have in this country is good leadership nothing more #MamaMbogaMoment Hustlers Moment https://t.co/9NjD4MpYnj,positive,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,55.2,74743,,#MamaMbogaMoment,16363,8336,32095,14060
115665808,RT @nichomaingi Good Morning Mathioya People!\n\nHere is your leader who will change Mathioya Constituency to a better place. \n\nSound and sober. \n\nKazi kwenu\n\n@tim_kasimolo\n\n#MamaMbogaMoment https://t.co/C36yfI6Ynf,RT @nichomaingi Good Morning Mathioya People! Here is your leader who will change Mathioya Constituency to a better place. Sound and sober. Kazi kwenu @tim_kasimolo #MamaMbogaMoment https://t.co/C36yfI6Ynf,positive,Nairobi,individual,tim_kasimolo,Nairobi,male,#mamambogamoment,0,1287,@tim_kasimolo,#MamaMbogaMoment,1287,4986,3402,492
7.86E+17,Farmers have suffered for the longest time and it's now time we make the economy comfortable for everyone\n#MamaMbogaMoment\nHustlers Moment https://t.co/Cai25BXPU6,Farmers have suffered for the longest time and it's now time we make the economy comfortable for everyone #MamaMbogaMoment Hustlers Moment https://t.co/Cai25BXPU6,positive,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,77.5,416487,,#MamaMbogaMoment,16363,8336,32094,60464
1.02E+18,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Coast,individual,albert_chiro,Mombasa,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,1353,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,1353,2253,4048,565
1.06E+18,History is about to be written. \nA vote for Kenya kwanza is a vote for transformative leadership. \n#MamaMbogaMoment https://t.co/1OFDYABI6i,History is about to be written. A vote for Kenya kwanza is a vote for transformative leadership. #MamaMbogaMoment https://t.co/1OFDYABI6i,neutral,Eastern Kenya,individual,Joe_munene1,Meru,unknown,#mamambogamoment,45.8,15577,,#MamaMbogaMoment,9220,9729,15416,9803
2832582316,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Rift Valley,individual,qybe_marlaw,Eldoret,unknown,"#hustlernation, #mamambogamoment",0,878,"@nationafrica, @williamsruto, @railaodinga, @dci_kenya",#MamaMbogaMoment,878,1278,3292,0
7.86E+17,#MamaMbogaMoment\nHustlers Moment has promised to revive our economy and make it better for everyone https://t.co/0csUu1lfSn,#MamaMbogaMoment Hustlers Moment has promised to revive our economy and make it better for everyone https://t.co/0csUu1lfSn,neutral,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,60.6,153262,,#MamaMbogaMoment,16363,8336,32092,15746
2436739682,RT @Beki_mfungaji Leadership that aims to transform whats worth we need to make changes that under his competency youths will have policies that supports Hustlers Moment\n#MamaMbogaMoment https://t.co/YcM6ihtB1k,RT @Beki_mfungaji Leadership that aims to transform whats worth we need to make changes that under his competency youths will have policies that supports Hustlers Moment #MamaMbogaMoment https://t.co/YcM6ihtB1k,neutral,Nairobi,individual,Ronoh_1J,Nairobi,male,#mamambogamoment,0,792,,#MamaMbogaMoment,792,3508,7909,0
7.86E+17,@OleItumbi @WilliamsRuto @RailaOdinga @citizentvkenya The team has promised to take care of a common mwananchi and help them achieve their best .\n#MamaMbogaMoment\nHustlers Moment https://t.co/kythsapSU4,@OleItumbi @WilliamsRuto @RailaOdinga @citizentvkenya The team has promised to take care of a common mwananchi and help them achieve their best . #MamaMbogaMoment Hustlers Moment https://t.co/kythsapSU4,positive,Nairobi,individual,SelinaTeyie,Nairobi,unknown,#mamambogamoment,41.9,16363,,#MamaMbogaMoment,16363,8336,32090,9408
8.76E+17,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Coast,individual,otieno_elija,Mombasa,unknown,"#hustlernation, #mamambogamoment, #newsgang",0,21,"@williamsruto, @railaodinga, @citizentvkenya",#MamaMbogaMoment,21,111,19,0
